house_id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_basement,yr_built,yr_renovated,street,city
2422,656500,4,2,2710,4750,1,4,1250,1919,1985,6326 21st Ave NE,Seattle
2423,660000,3,3,2340,2970,2,5,180,1925,0,743 N 80th St,Seattle
2424,370000,2,1,1220,17172,1,4,0,1947,1988,13314 NE 104th St,Kirkland
2425,349950,3,1,1060,9525,1,3,0,1966,1963,17129 NE 95th St,Redmond
2426,223000,2,1,910,9869,1,3,0,1957,2000,11644 SE 163rd St,Renton
2427,560000,4,2,1880,3880,1,4,790,1944,0,325 NW 48th St,Seattle
2428,594000,4,2,1870,5200,2,4,670,1937,0,7542 42nd Ave NE,Seattle
2429,600000,3,2,1480,5400,2,4,0,1914,1945,816 Martin Luther King Jr Way,Seattle
2430,315000,3,3,1880,7000,2,3,0,1993,0,11718 SE 203rd St,Kent
2431,430000,4,2,1890,6000,1,4,780,1947,1988,13524 22nd Ave NE,Seattle
2432,440000,3,3,1560,7392,1,5,530,1972,0,15118 119th Ave NE,Kirkland
2433,312500,2,2,1070,1200,2,3,0,1999,0,9404 Linden Ave N,Seattle
2434,1240000,5,4,4410,14380,2,3,0,2006,0,16416 NE 40th St,Redmond
2435,300000,3,3,1470,1235,2,3,290,2008,0,5338 15th Ave S,Seattle
2436,680000,3,3,2570,3600,2,3,0,2007,0,1474-1476 29th Pl NE,Issaquah
2437,336750,2,2,1170,1011,2,3,0,2009,0,2277 NW Hidden Ln,Issaquah
2438,822500,5,4,2320,4960,2,5,600,1926,0,512 N 65th St,Seattle
2439,589000,4,3,2440,9600,2,5,0,1961,0,11611 106th Ave NE,Kirkland
2440,863000,4,3,4120,22370,2,3,0,1997,0,1571 237th Ct NE,Sammamish
2441,210000,2,2,1440,5680,1,4,0,1978,2000,24429 12th Ave S,Des Moines
2442,206135,3,1,1340,11070,1,4,0,1978,2000,12129 SE 277th Pl,Kent
2443,1125000,6,4,3010,4360,2,3,1010,2014,0,8016 Meridian Ave N,Seattle
2444,285000,3,2,1840,8601,1,3,920,1905,2014,7339 46th Ave S,Seattle
2445,230000,2,1,930,7550,1,3,0,1986,0,13008 23rd Ave S,SeaTac
2446,845000,4,3,4070,115434,2,3,0,2002,0,12810 440th Pl SE,North Bend
2447,350000,3,2,1820,9545,1,3,590,1976,0,3037 NE 205th St,Lake Forest Park
2448,304000,3,1,1280,8184,1,4,0,1947,1988,16225 10th Ave NE,Shoreline
2449,370000,2,1,900,4600,1,3,0,1951,1994,307 NW 87th St,Seattle
2450,810000,3,2,1980,13503,1,4,660,1952,0,2622 W Lake Sammamish Pkwy SE,Bellevue
2451,440000,4,2,2010,7575,1,3,790,1974,0,14450 105th Ct NE,Kirkland
2452,1030000,4,3,2750,4800,2,3,790,1905,2005,5700-5798 Wallingford Ave N,Seattle
2453,775000,4,2,3140,10875,1,3,1200,1939,1969,3704 W Lawton St,Seattle
2454,1335000,5,2,4200,5800,2,4,1290,1906,1990,1024 15th Ave E,Seattle
2455,235000,3,2,1900,8540,1,3,950,1980,0,13002 23rd Ave S,SeaTac
2456,499950,3,1,1830,3000,1,3,400,1926,2003,611 N 46th St,Seattle
2457,622500,5,3,3320,23760,2,4,1130,1975,0,14523 NE 169th St,Woodinville
2458,300000,4,3,2700,10814,1,4,1140,1966,0,12235 SE 259th Pl,Kent
2459,205000,3,1,1290,6566,1,5,0,1976,0,33601-33799 35th Ave SW,Federal Way
2460,435000,3,2,1500,8173,1,3,0,1997,0,8528 NE 142nd St,Kirkland
2461,697000,4,3,3650,48351,1,4,0,1978,2000,18534 186th Pl NE,Woodinville
2462,153000,3,1,1270,6405,1,3,0,1944,0,12015 75th Ave S,Seattle
2463,454000,4,2,2630,39000,2,3,0,1979,2014,14404 SE 216th St,Kent
2464,345000,2,2,1800,26615,1,5,560,1987,0,33336-33412 E Lake Holm Dr SE,Auburn
2465,585000,3,1,1870,2807,1,4,290,1927,0,111 NW 53rd St,Seattle
2466,380000,4,3,2540,6365,2,3,670,2000,0,2107 Davis Ave S,Renton
2467,250600,4,3,1930,8660,1,3,810,1981,2013,2025 W St NW,Auburn
2468,890000,4,2,2770,13500,2,3,0,1974,0,6701 81st Ave SE,Mercer Island
2469,370000,4,3,2220,5338,2,3,0,2001,0,5127 NE 4th Pl,Renton
2470,369500,3,2,1650,9957,1,4,550,1961,2001,14001 28th Ave NE,Seattle
2471,883000,4,3,3670,54450,2,3,0,1999,0,1227 243rd Ave NE,Sammamish
2472,950000,4,3,3770,35081,2,3,0,1989,0,10326 216th Ct NE,Redmond
2473,615000,3,2,2350,20820,1,4,550,1978,2000,7-19 210th Pl NE,Sammamish
2474,305000,3,2,1210,5240,1,4,600,1983,0,5445 17th Ave SW,Seattle
2475,590000,4,3,2010,7972,2,4,0,1989,0,3419 241st Pl SE,Issaquah
2476,485000,3,3,1580,6065,2,3,0,1985,0,24025 SE 42nd St,Issaquah
2477,215000,2,1,710,7200,1,3,0,1943,2002,7027 S 125th St,Seattle
2478,430000,3,2,1910,5040,1,3,0,1971,0,2415 209th Ave NE,Sammamish
2479,324900,4,3,1880,7965,2,3,0,2000,0,21661 SE 265th Way,Maple Valley
2480,849900,2,2,2280,641203,2,3,0,1990,2009,9326 SW 216th St,Vashon
2481,975000,5,3,3100,10014,1,4,1440,1973,0,9340 Mercerwood Dr,Mercer Island
2482,910000,5,3,2350,4000,2,3,0,1993,0,2807 E Aloha St,Seattle
2483,459950,3,2,1850,6869,1,5,750,1919,1934,2221 SW 154th St,Burien
2484,325000,3,3,2070,8337,2,3,0,1997,0,26300-26398 124th Ave SE,Kent
2485,513000,4,3,2020,7070,1,5,1010,1958,0,9226 36th Ave SW,Seattle
2486,475000,3,2,1580,12177,1,3,380,1981,2013,22013 NE 18th St,Sammamish
2487,419000,4,3,2690,7947,2,3,0,1993,0,14114 SE 198th St,Renton
2488,760000,4,3,2420,10285,1,3,720,1958,2004,12849 Shorecrest Dr SW,Burien
2489,1120000,5,2,2540,6660,2,4,200,1954,1979,9827 47th Ave SW,Seattle
2490,129000,2,1,1150,30184,1,3,0,1950,2005,17029 106th Ave SE,Renton
2491,725000,5,3,3210,12000,1,4,1380,1968,0,14404 NE 11th Pl,Bellevue
2492,580000,3,3,2040,4627,2,3,0,1992,0,17422 NE 28th St,Redmond
2493,385000,3,2,1920,4833,1,4,860,1921,0,10559 Evanston Ave N,Seattle
2494,265000,4,2,1900,10588,1,5,0,1958,0,1310 22nd St SE,Auburn
2495,1735000,3,3,4310,32093,1,5,1800,1982,0,18401 17th Ave NW,Shoreline
2496,330000,3,3,1070,1155,2,3,350,2005,0,4536 42nd Ave SW,Seattle
2497,665000,4,3,2790,43091,2,4,0,1989,0,20324 194th Pl NE,Woodinville
2498,799000,3,3,2860,4442,2,3,0,2000,0,4432 30th Ave W,Seattle
2499,589000,3,2,2250,8800,1,4,1000,1925,1968,3406 60th Ave SW,Seattle
2500,1695000,2,2,3170,3000,2,5,1180,1900,0,308 Prospect St,Seattle
2501,538000,3,1,1460,7200,1,3,200,1906,2014,8018 Wallingford Ave N,Seattle
2502,530100,3,1,1540,3399,1,3,340,1926,2003,123 NW 78th St,Seattle
2503,718500,3,2,2910,6600,2,4,990,1900,1988,3959 S Ferdinand St,Seattle
2504,299000,3,2,1180,13927,1,5,0,1962,0,18438 SE 135th St,Renton
2505,556000,3,2,1640,7437,1,3,550,1948,1994,7736 38th Ave SW,Seattle
2506,171000,4,2,1520,19672,1,3,500,1920,1979,15014 42nd Ave S,Tukwila
2507,540000,5,3,3610,9775,2,3,0,2003,0,24760 SE 276th Pl,Maple Valley
2508,250000,3,2,1400,3814,2,3,0,2012,1912,19521 SE 271st Pl,Covington
2509,795000,4,4,3200,3250,2,3,530,2007,0,2500 22nd Ct NE,Issaquah
2510,575000,3,3,1384,1287,2,3,240,2006,0,1128 10th Ave E,Seattle
2511,379500,3,2,1410,1287,2,3,120,2005,0,2082 NW Boulder Way Dr,Issaquah
2512,385000,4,3,2050,5276,2,3,0,2006,0,5115 NE 5th Pl,Renton
2513,415500,4,3,1750,4779,2,3,0,2009,0,8019 NE 183rd St,Kenmore
2514,397500,3,2,1510,6710,1,3,440,1972,2002,9325 NE 133rd St,Kirkland
2515,530000,3,3,1930,7214,2,3,0,2005,0,1901 NE 125th St,Seattle
2516,883000,4,3,2960,41656,2,3,0,1985,0,14369 155th Ave NE,Woodinville
2517,850000,5,3,2920,11880,1,5,1260,1968,0,1498 Hillside Dr SE,Issaquah
2518,496752,2,1,1980,5000,1,4,890,1923,0,1908 29th Ave S,Seattle
2519,330000,3,2,1430,8865,1,3,0,1950,2005,2704 NE 144th St,Seattle
2520,735000,4,3,2450,4187,2,3,0,2010,0,1750 10th Ave NE,Issaquah
2521,525000,4,3,2360,4924,2,3,0,2008,0,20012 79th Ave NE,Kenmore
2522,269950,3,3,1890,4838,2,3,160,2002,0,4295 S 137th St,Tukwila
2523,650000,3,2,2140,9484,1,3,850,1953,0,1411 112th Ave NE,Bellevue
2524,520500,3,2,1900,8100,1,4,950,1940,2001,834 NE 97th St,Seattle
2525,652500,4,3,2700,9122,2,3,0,1990,2009,25956 SE 37th Way,Issaquah
2526,506000,5,3,2430,8000,1,4,1060,1957,2001,16437 SE 8th St,Bellevue
2527,416000,3,1,1110,12150,1,4,0,1957,2001,717 164th Ave SE,Bellevue
2528,500000,4,3,2280,15347,1,5,0,1960,0,9007 132nd Pl SE,Newcastle
2529,460000,3,2,1550,4708,1,4,690,1949,1985,6503 39th Ave NE,Seattle
2530,371025,3,2,1530,8925,1,3,0,1977,2004,10536 NE 148th Ct,Bothell
2531,576000,4,3,2440,28405,2,3,0,2002,0,15125 78th Ave NE,Kenmore
2532,353500,4,2,1760,9602,2,3,0,1987,2000,13738 SE 199th Pl,Renton
2533,1735000,4,2,3040,5000,2,4,960,1926,1993,3907 47th Ave NE,Seattle
2534,183000,3,2,1070,8100,1,4,0,1957,2001,704 26th St SE,Auburn
2535,763101,3,2,1990,5560,1,4,890,1939,1989,4811-4815 38th Ave NE,Seattle
2536,460000,2,2,1090,4000,1,3,120,1951,1994,2646 48th Ave SW,Seattle
2537,825000,4,2,1890,6938,1,3,0,1919,2001,1529 45th Ave SW,Seattle
2538,265000,3,1,1000,9150,1,3,0,1969,2010,16206 SE 134th St,Renton
2539,295000,3,2,1770,8235,1,3,740,1960,2012,455 S 190th St,Burien
2540,418000,4,3,2360,6250,1,3,900,1960,2012,9957 Rainier Ave S,Seattle
2541,554000,3,4,3380,108900,2,3,680,1999,0,19000 196th Ave SE,Renton
2542,534500,3,3,1700,3150,2,3,0,2005,0,2493 NE Laurel Crest Ln,Issaquah
2543,690000,2,2,1600,4000,1,5,750,1918,0,2505 E Calhoun St,Seattle
2544,530000,4,3,2050,6360,2,3,0,1988,2000,24610 SE 45th Way,Issaquah
2545,357186,2,2,1210,1040,2,3,0,2014,0,2520 Mulberry Walk NE,Issaquah
2546,300000,5,3,1940,6355,1,3,740,2007,0,11720 8th Ave S,Seattle
2547,304000,4,2,1810,8750,1,2,700,1967,0,12727 SE 191st Pl,Renton
2548,385000,4,2,1690,4080,1,4,820,1984,0,3405 35th Ave S,Seattle
2549,415000,4,2,1800,2970,1,4,800,1923,0,7502 15th Ave NE,Seattle
2550,963000,4,4,3280,6603,2,3,0,2007,0,16030 SE 45th Pl,Bellevue
2551,792500,4,3,4290,175421,2,3,0,2004,2003,26735 SE 271st St,Ravensdale
2552,309212,3,2,1150,9600,1,3,0,1979,2014,42511 SE 175th Pl,North Bend
2553,235000,2,2,880,1805,2,3,0,1999,0,10546 Stone Ave N,Seattle
2554,667000,3,2,1720,8100,2,3,0,1907,1983,3239 NW 64th St,Seattle
2555,470000,3,2,1510,8000,1,4,0,1956,0,2559 155th Ave SE,Bellevue
2556,375000,4,2,1240,3000,1,3,200,1908,1988,549 27th Ave,Seattle
2557,410000,4,2,1580,9581,1,3,0,1953,0,10221 132nd Ave NE,Kirkland
2558,566000,4,2,2170,7737,2,3,0,1987,2000,23238 NE 29th Ct,Sammamish
2559,680000,4,3,2500,4950,2,3,0,2010,0,11000 243rd Ave NE,Redmond
2560,332000,1,1,960,2640,1,3,200,1908,1988,2919 E Harrison St,Seattle
2561,902000,4,3,3030,8507,2,3,0,2003,0,6909 123rd Ave NE,Kirkland
2562,500000,3,2,1540,10800,1,5,770,1947,0,3718 88th Ave SE,Mercer Island
2563,445000,3,2,1890,32340,1,3,0,1976,0,21236 Tramp Harbor Rd SW,Vashon
2564,825000,4,3,2810,9800,1,4,1100,1973,0,14312 SE 45th St,Bellevue
2565,1095000,4,4,3530,8400,2,5,900,1958,0,2420 30th Ave W,Seattle
2566,277000,3,1,1100,8536,1,4,0,1957,2001,9615 58th Ave S,Seattle
2567,545000,3,3,1940,9775,1,3,500,1975,0,12710 89th Pl NE,Kirkland
2568,435000,3,3,2300,9521,2,3,0,2003,0,16023 271st Pl NE,Duvall
2569,638000,3,3,2110,3600,2,3,0,2005,0,6533 193rd Pl NE,Redmond
2570,418000,4,2,1220,10580,1,3,0,1965,1993,1212 168th Ave NE,Bellevue
2571,499000,3,2,1750,12325,1,4,280,1968,0,16618 NE 91st St,Redmond
2572,150000,3,2,1230,8056,1,4,0,1949,1985,1432 S 129th St,Burien
2573,759950,3,3,3100,23790,2,3,0,2002,0,2328 246th Ave SE,Sammamish
2574,427000,3,3,1830,65340,1,3,310,1991,0,44218 SE 161st Pl,North Bend
2575,632500,5,3,2640,7096,2,3,0,2003,0,9181 226th Pl NE,Redmond
2576,660000,6,2,1840,2774,1,3,780,1900,2005,220 17th Ave,Seattle
2577,862000,4,3,3190,14565,2,3,0,1990,2009,12623 198th Dr NE,Woodinville
2578,524000,2,1,1120,2000,1,3,0,1910,2006,159 Fulton St,Seattle
2579,470000,3,2,1760,6723,1,3,600,1958,2004,5624 Wilson Ave S,Seattle
2580,385000,3,2,1590,9912,2,3,0,2000,0,7612 SW 258th Ct,Vashon
2581,575000,4,3,2120,9603,2,3,0,1985,0,460 Indigo Pl NW,Issaquah
2582,220000,4,3,2240,9826,1,4,870,1988,0,2410 SW 323rd St,Federal Way
2583,460000,2,1,890,2100,1,4,130,1919,1985,4008 2nd Ave NW,Seattle
2584,1712500,3,3,2940,5432,3,4,500,1978,2000,150 Highland Dr,Seattle
2585,175000,3,2,1220,7300,1,3,0,1973,2013,4342 S 299th St,Auburn
2586,465000,3,2,2670,7500,1,4,1030,1966,0,15800-15898 15th Ave SW,Burien
2587,552000,3,1,1120,2300,1,4,300,1912,1989,7002 22nd Ave NW,Seattle
2588,565000,4,3,3130,139392,2,4,0,1981,0,27705 114th Ave SE,Kent
2589,518000,4,3,1740,7500,1,4,520,1976,1992,10342 162nd Pl NE,Redmond
2590,899950,4,4,3290,5414,2,3,930,2006,0,11672 91st Pl NE,Kirkland
2591,373000,3,1,1770,5720,1,4,630,1926,1993,5232 36th Ave SW,Seattle
2592,385000,4,3,2960,5054,2,3,0,2006,0,26920 229th Pl SE,Maple Valley
2593,245000,2,1,1200,4880,1,3,220,1943,2002,8421 8th Ave SW,Seattle
2594,375000,4,2,2400,6000,2,3,0,1913,1945,9801-9999 NE 183rd St,Bothell
2595,699850,4,4,2690,6164,2,3,0,2002,0,1010 274th Way SE,Sammamish
2596,450000,6,2,3550,11780,1,4,590,1948,0,12722 15th Ave NE,Seattle
2597,455000,2,2,1310,12196,1,3,0,1970,2014,16326 NE 43rd Ct,Redmond
2598,650000,4,3,2610,4160,3,5,700,1910,0,118 N 84th St,Seattle
2599,378000,5,3,2760,8015,1,4,1160,1960,2001,13327 30th Ave NE,Seattle
2600,220000,3,2,1410,7998,1,4,0,1940,2001,11851 44th Pl S,Tukwila
2601,285500,4,2,1960,7950,1,4,0,1967,0,32500-32514 35th Ave SW,Federal Way
2602,340000,3,3,1212,1174,3,3,0,2004,2003,11716 16th Ave NE,Seattle
2603,921000,4,2,2220,9496,1,4,730,1954,1979,1431 102nd Ave NE,Bellevue
2604,375000,4,3,2040,109336,1,4,0,1973,0,20404 289th Ave SE,Maple Valley
2605,999000,4,3,2800,19168,2,3,0,1992,0,2010 227th Ave SE,Sammamish
2606,335000,3,2,2040,6000,1,3,700,1957,2000,9055 37th Ave S,Seattle
2607,1920000,4,3,3070,34412,1,4,1000,1950,1983,3257 Evergreen Point Rd,Medina
2608,385000,2,1,830,26329,1,4,0,1928,0,7310 SW Maury Park Rd,Vashon
2609,850000,4,4,4140,7089,2,3,980,2003,0,11721 106th Ave NE,Kirkland
2610,429000,5,3,2340,4500,2,3,0,2009,0,526 Elma Pl NE,Renton
2611,523950,3,2,1420,1282,3,3,0,2006,0,3817-3821 Whitman Ave N,Seattle
2612,798800,3,3,2670,3738,1,3,950,2013,1923,1009-1225 N 41st Pl,Renton
2613,284000,3,3,1880,6008,2,3,0,2009,0,29700 217th Pl SE,Kent
2614,852880,4,3,3450,6184,2,3,0,2014,0,120 214th Pl SE,Sammamish
2615,320000,3,2,1200,1400,3,3,0,2005,0,10401 Holman Rd NW,Seattle
2616,749995,4,3,3430,9870,2,3,0,2014,0,20417 126th Ave NE,Bothell
2617,468500,3,3,1350,1186,2,3,230,2007,0,6724 Alonzo Ave NW,Seattle
2618,492500,5,3,2570,9962,2,3,0,2006,0,14206 284th Pl NE,Duvall
2619,685000,4,4,2840,4637,3,3,0,2008,0,546 NE 103rd St,Seattle
2620,542525,4,3,2650,5600,2,3,0,2014,0,13516 164th Ave SE,Renton
2621,435000,3,2,1980,2674,3,3,0,2007,0,5451 Fauntleroy Way SW,Seattle
2622,242000,3,2,1280,7524,1,4,0,1988,0,11431 SE 229th St,Kent
2623,325000,4,3,2610,7091,2,3,0,1987,2000,33439 11th Pl SW,Federal Way
2624,837700,5,3,3010,12611,2,3,0,1994,0,10717 179th Ct NE,Redmond
2625,210000,1,1,930,7129,1,3,0,1948,1994,2126 N 130th St,Seattle
2626,187500,3,2,1180,7000,1,4,0,1977,0,34016 33rd Ave SW,Federal Way
2627,560000,5,1,1710,9100,1,4,390,1926,1993,7226 36th Ave SW,Seattle
2628,272000,3,2,1380,7476,1,3,0,1989,0,5002 S 299th Pl,Auburn
2629,235000,3,2,1190,7280,1,4,0,1968,0,11234 SE 320th Pl,Auburn
2630,259000,3,2,1870,5909,1,3,600,1986,0,11834 SE 263rd Ct,Kent
2631,866059,5,4,3130,4797,2,3,560,2014,0,15845 SE 44th Ct,Bellevue
2632,473000,2,1,900,5100,1,4,0,1909,1989,7029 16th Ave NW,Seattle
2633,405000,3,2,1880,7400,1,3,400,1968,1997,5471 NE 200th Pl,Lake Forest Park
2634,870000,4,4,3010,4887,2,4,1070,1951,1996,8770 Sand Point Way NE,Seattle
2635,475000,3,2,2280,5750,1,4,1130,1985,0,4420 48th Ave SW,Seattle
2636,499500,3,3,2970,21907,2,3,0,1998,2006,14239 183rd Ave SE,Renton
2637,386000,2,3,1620,3196,2,3,0,2008,0,9225-9305 Mitten Ave SE,Snoqualmie
2638,458000,4,2,1550,3000,1,3,200,1918,0,4402 4th Ave NE,Seattle
2639,550000,3,2,2240,78225,2,5,0,1976,0,15639 115th Ave SW,Vashon
2640,605500,3,3,2830,6536,2,3,0,1989,0,12504 NE 163rd St,Woodinville
2641,421000,3,3,2890,21780,2,3,0,2000,0,3717 S 189th Pl,SeaTac
2642,536000,4,2,1990,5948,2,3,0,1991,0,4002 258th Way SE,Issaquah
2643,247200,3,2,1370,8719,1,3,0,1982,0,26303 191st Pl SE,Covington
2644,250000,2,2,1088,1360,2,3,0,1983,2009,9603 NE 121st Ln,Kirkland
2645,204950,4,2,1740,9344,1,3,560,1978,0,5108 SW 316th Pl,Federal Way
2646,430000,3,2,1730,9000,1,3,360,1978,0,975-1005 Greenwood Blvd SW,Issaquah
2647,250000,4,3,1800,8100,2,3,0,1998,2006,22028 SE 269th St,Maple Valley
2648,260000,3,2,1440,12888,1,3,350,1958,2004,14710 57th Ave S,Tukwila
2649,547000,4,1,1720,2800,1,4,520,1926,1993,6211 27th Ave NE,Seattle
2650,379900,5,4,2800,7350,2,3,0,1995,0,8430 8th Ave SW,Seattle
2651,738500,3,3,2300,6009,1,3,0,2005,0,12115 Big Leaf Way NE,Redmond
2652,545000,4,2,2030,11585,1,4,440,1967,0,15703 NE 54th Way,Redmond
2653,342000,2,1,740,6180,1,3,0,1948,1994,4813 S Findlay St,Seattle
2655,170000,4,1,1920,13787,1,4,700,1966,0,17104 Military Rd S,SeaTac
2656,616000,4,3,2490,12929,2,3,0,1983,2009,24106 NE 6th Pl,Sammamish
2657,640000,3,2,1380,4800,1,3,0,1948,1994,3415 9th Ave W,Seattle
2658,332000,3,3,1530,9406,1,3,260,1993,0,4214 NE 2nd St,Renton
2659,1010000,3,3,2420,1923,2,3,580,2006,0,2010 8th Ave N,Seattle
2660,380000,4,3,2150,37647,2,3,0,1991,0,19504 SE 324th St,Kent
2661,415000,4,2,1610,9600,1,5,0,1967,0,7815 116th Ave SE,Newcastle
2662,1008000,4,4,2650,3060,2,3,590,2001,0,2133 N 62nd St,Seattle
2663,669000,4,3,2700,35362,2,5,0,1976,0,18222 NE 186th St,Woodinville
2664,260000,3,2,1270,20700,1,2,120,1948,0,3029 NE 178th St,Lake Forest Park
2665,854000,4,3,3150,38865,1,3,670,1986,0,14302-14314 174th Ave NE,Redmond
2666,605000,3,2,2010,10760,2,3,0,1985,0,14150 176th Ave NE,Redmond
2667,320000,3,1,860,5060,1,3,0,1927,2011,10537 Interlake Ave N,Seattle
2668,229950,3,2,1410,7466,1,3,0,1983,2009,14609 SE 195th Pl,Renton
2669,255000,3,2,1700,7532,1,3,0,1987,2000,27456-27498 124th Ave SE,Kent
2670,1170000,4,3,2570,6251,2,3,0,2000,0,1915 107th Ave SE,Bellevue
2671,479000,2,2,1230,932,2,3,210,2004,2003,106 24th Ave E,Seattle
2672,1200000,4,4,4170,9748,2,3,0,2004,2003,8264 154th Ave SE,Newcastle
2673,472000,3,3,1180,1262,3,3,0,2010,0,2050 14th Ave W,Seattle
2674,198000,3,2,1430,7347,1,3,610,1980,0,2711 SW 344th Pl,Federal Way
2675,440000,4,2,1450,8400,1,4,0,1962,0,14114 75th Ave NE,Kirkland
2676,506000,3,2,2180,7700,1,3,700,1961,2004,17922 3rd Ave NW,Shoreline
2677,382500,4,3,2210,7079,2,3,0,1993,0,11824 SE 203rd St,Kent
2678,269500,2,2,1480,7276,1,4,540,1978,2000,680 Shelton Ave NE,Renton
2679,560000,3,2,2340,3477,1,5,1170,1971,0,5200 S Frontenac St,Seattle
2680,840000,4,4,3860,18334,2,3,740,1996,0,12237 198th Ave NE,Woodinville
2681,479500,3,3,2300,4637,2,3,0,2008,0,34623 SE Leitz St,Snoqualmie
2682,402000,3,2,1450,7375,1,3,440,1968,1997,13420 121st Ave NE,Kirkland
2683,549000,2,3,1380,953,3,3,0,2006,0,5010 Greenwood Ave N,Seattle
2684,449950,4,3,2470,3811,2,3,0,1999,0,7206 Douglas Ave SE,Snoqualmie
2685,493000,4,2,2030,18295,1,4,0,1975,0,12039 NE 145th St,Kirkland
2686,142500,4,1,1440,13300,1,3,0,1948,1994,209 SW 142nd St,Burien
2687,250000,3,2,1160,6134,1,3,0,1998,2006,3812 I Pl NE,Auburn
2688,729000,3,1,1580,3840,2,3,0,1908,1988,112 10th Ave E,Seattle
2689,465000,2,3,1430,1425,2,3,435,2006,0,224 26th Ave E,Seattle
2690,465000,2,2,1494,19271,2,3,0,1943,1997,12533 SW 148th St,Vashon
2691,280000,4,2,1930,7207,1,4,570,1988,0,25011 119th Pl SE,Kent
2692,675000,6,2,2740,6360,1,3,1370,1953,0,10721 Marine View Dr SW,Seattle
2693,667500,3,2,1880,3800,1,5,850,1927,0,7535 18th Ave NE,Seattle
2694,809000,3,3,2590,7720,2,3,0,1988,2000,14575 NE 57th St,Bellevue
2695,400000,3,2,2140,11266,2,3,0,1986,0,27818 NE 141st St,Duvall
2696,310000,4,2,1870,6000,1,3,0,1956,2001,11750 12th Ave NE,Seattle
2697,435000,2,1,1230,3800,1,3,0,1928,1954,3306 NE 70th St,Seattle
2698,465950,4,3,2340,6896,2,3,0,2001,0,463 Pasco Pl NE,Renton
2699,1538000,3,2,2880,7599,1,3,1170,1958,2002,1806 10th Pl W,Kirkland
2700,253000,3,2,880,6600,1,5,0,1945,0,11457 70th Pl S,Seattle
2701,330000,3,3,3040,7232,2,3,0,2003,0,29678 130th Way SE,Auburn
2702,554000,4,1,1120,7104,1,3,0,1946,0,1212 NW 105th St,Seattle
2703,350000,3,2,1380,3600,3,3,0,2013,1923,600 21st Ave,Seattle
2704,294999,4,3,1660,9760,2,3,0,1994,0,11400-11616 SE 266th St,Kent
2705,1185001,3,3,2500,5568,2,5,0,1905,0,723 16th Ave E,Seattle
2706,752000,4,3,2940,10382,2,4,0,1991,0,14214 SE 77th St,Newcastle
2707,451000,4,3,1670,3315,2,3,0,2005,0,2319 NE Marion Ln,Issaquah
2708,725000,4,3,2630,7505,2,3,0,1994,0,13221 NE 93rd St,Redmond
2709,345000,4,3,2250,7412,1,4,770,1975,0,15801 SE 175th Pl,Renton
2710,206000,3,1,1320,7000,1,4,0,1967,0,1812 33rd St SE,Auburn
2711,2027000,4,4,4100,22798,1,5,1560,1934,1979,4520 E Mercer Way,Mercer Island
2712,2475000,3,3,4340,4947,2,3,1280,1993,0,5719 Seaview Ave NW,Seattle
2713,1728000,4,3,3700,20570,1,4,1850,1976,1992,1206 86th Ave NE,Bellevue
2714,580000,5,2,2700,10875,1,4,1160,1962,0,620 151st Pl NE,Bellevue
2715,430000,3,1,980,7200,1,4,0,1950,1983,3609 49th Ave SW,Seattle
2716,720000,4,3,2650,11520,2,3,540,1988,2000,11433 NE 91st St,Kirkland
2717,824000,7,4,3670,4000,2,3,870,1964,2000,2341 W Crockett St,Seattle
2718,936000,3,2,2960,12420,1,4,1480,1952,0,3267 57th Ave SW,Seattle
2719,535000,4,3,3070,7201,2,3,0,2006,0,5351 NE 4th Ct,Renton
2720,286800,3,3,1413,3600,2,3,0,2011,0,20130 110th Terrace SE,Kent
2721,350000,2,3,1260,1347,3,3,0,2005,0,9553 Interlake Ave N,Seattle
2722,345000,3,3,1680,2229,2,3,0,2007,0,611 NE 165th St,Shoreline
2723,435000,3,2,1230,1238,2,3,150,2009,0,3465 21st Ave W,Seattle
2724,1555000,3,4,4360,6240,2,3,1400,2008,0,6812 Phinney Ave N,Seattle
2725,1325000,4,4,4420,16526,2,3,0,2013,1923,SE 21st Ct,Sammamish
2726,461000,3,3,2770,6278,2,3,790,2006,0,3419 Meadow Ave N,Renton
2727,770000,3,2,2910,10204,2,3,0,1990,2009,18322 NE 99th Way,Redmond
2728,1384000,4,3,4290,12103,1,3,1600,1997,0,17892 SE 58th Pl,Bellevue
2729,330000,3,3,1600,26977,2,3,0,2005,0,32702 NE 202nd St,Duvall
2730,322500,4,3,1820,6753,2,3,0,1994,0,24223 232nd Pl SE,Maple Valley
2731,1600000,6,5,6050,230652,2,3,0,2001,0,29236 SE 5th St,Fall City
2732,475000,3,2,1700,8432,1,3,470,1977,2004,1027B NE 130th St,Seattle
2733,250275,2,1,790,11234,1,4,0,1942,1982,17941 Riviera Pl SW,Normandy Park
2734,274500,3,2,1720,9000,1,4,400,1969,0,3924 SW 316th St,Federal Way
2735,284950,3,1,990,10723,1,5,0,1960,0,12654 156th Ave SE,Renton
2736,264950,4,2,1770,9011,1,5,720,1983,0,26418 199th Pl SE,Covington
2737,242000,3,2,1260,8092,1,3,0,1986,0,21611 SE 266th St,Maple Valley
2738,913000,4,3,3640,10576,2,3,0,1999,0,26966 SE 22nd Way,Sammamish
2739,555000,3,2,2040,6000,1,5,920,1958,0,3850 51st Ave SW,Seattle
